Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract,FullTextURL,RelatedURL
25,"M Muniruzzaman, T Karlsson, N Ahmadi, M Rolle","Multiphase and multicomponent simulation of acid mine drainage in unsaturated mine waste: modeling approach, benchmarks and application examples",2020,"Applied Geochemistry","Elsevier","https://www.sciencedirect.com/science/article/pii/S0883292720301682","https://scholar.google.com/scholar?cites=7926912339155539444&as_sdt=2005&sciodt=2007&hl=en",155,"2023-04-24 12:17:05","","","","",,,,,25,8.33,6,4,3,"… Acid mine drainage (AMD), caused by weathering of sulfide-rich mine wastes, is arguably the most critical environmental … known as “acid mine drainage” (AMD) or “acid rock drainage” (…","","https://scholar.google.com/scholar?q=related:9NUGHcYMAm4J:scholar.google.com/&scioq=effect+of+acid+mine+drainage+on+the+environment+and+society&hl=en&as_sdt=2007&as_ylo=2020&as_yhi=2023"
25,"M Olías, CR Cánovas, F Macías, MD Basallote…","The evolution of pollutant concentrations in a river severely affected by acid mine drainage: Río Tinto (SW Spain)",2020,"Minerals","mdpi.com","https://www.mdpi.com/756788","https://scholar.google.com/scholar?cites=4877955577702397793&as_sdt=2005&sciodt=2007&hl=en",161,"2023-04-24 12:17:05","","","","",,,,,25,8.33,5,5,3,"… by acid mine drainage. Mining in the area dates back to the Copper Age, although large-scale … environmental impact on the estuary, where most of the pollutants precipitate when the …","https://www.mdpi.com/2075-163X/10/7/598/pdf","https://scholar.google.com/scholar?q=related:YTcW38D6sUMJ:scholar.google.com/&scioq=effect+of+acid+mine+drainage+on+the+environment+and+society&hl=en&as_sdt=2007&as_ylo=2020&as_yhi=2023"
0,"M Rendana, WMR Idris, SA Rahim","Mapping Chini Lake (Pahang, Malaysia) using Sentinel-2 images to determine the effect of acid mine drainage in the pre-to post-COVID-19 restriction period",2023,"Environmental Monitoring and …","Springer","https://link.springer.com/article/10.1007/s10661-022-10833-y","",73,"2023-04-24 12:17:05","HTML","10.1007/s10661-022-10833-y","","",,,,,0,0.00,0,3,1,"… This study used some primary data sources to evaluate the acid mine drainage (AMD) associated with water pollution and its variation from 2019 to 2021 in three zones of the Chini …","https://link.springer.com/article/10.1007/s10661-022-10833-y","https://scholar.google.com/scholar?q=related:M0dky92902wJ:scholar.google.com/&scioq=effect+of+acid+mine+drainage+on+the+environment+and+society&hl=en&as_sdt=2007&as_ylo=2020&as_yhi=2023"
8,"M Roy","Phytoreclamation of abandoned acid mine drainage site after treatment with fly ash",2021,"Phytorestoration of Abandoned Mining and Oil Drilling …","Elsevier","https://www.sciencedirect.com/science/article/pii/B9780128212004000182","https://scholar.google.com/scholar?cites=7916156303624223691&as_sdt=2005&sciodt=2007&hl=en",125,"2023-04-24 12:17:05","","","","",,,,,8,4.00,8,1,2,"… serious health and environmental impacts like landscape degradation, … of acid mine drainage (AMD). AMD is formed when water draining through deep mines, surface mines, and mine …","https://www.intechopen.com/chapters/55928","https://scholar.google.com/scholar?q=related:y7v9bzfW220J:scholar.google.com/&scioq=effect+of+acid+mine+drainage+on+the+environment+and+society&hl=en&as_sdt=2007&as_ylo=2020&as_yhi=2023"
8,"M Trifi, A Gasmi, C Carbone, J Majzlan, N Nasri…","Machine learning-based prediction of toxic metals concentration in an acid mine drainage environment, northern Tunisia",2022,"Environmental Science …","Springer","https://link.springer.com/article/10.1007/s11356-022-21890-8","https://scholar.google.com/scholar?cites=799538636293271116&as_sdt=2005&sciodt=2007&hl=en",136,"2023-04-24 12:17:05","","10.1007/s11356-022-21890-8","","",,,,,8,8.00,1,6,1,"… minerals interactions produced an acid mine drainage (AMD) … transferred from Sidi-Driss mine drainage to surrounding soils. … soil HM accumulation coming from the AMD environment. …","","https://scholar.google.com/scholar?q=related:TO51UCeIGAsJ:scholar.google.com/&scioq=effect+of+acid+mine+drainage+on+the+environment+and+society&hl=en&as_sdt=2007&as_ylo=2020&as_yhi=2023"
6,"M Yang, C Lu, X Quan, D Cao","Mechanism of Acid Mine Drainage Remediation with Steel Slag: A Review",2021,"ACS omega","ACS Publications","https://pubs.acs.org/doi/abs/10.1021/acsomega.1c03504","https://scholar.google.com/scholar?cites=14197847044678113710&as_sdt=2005&sciodt=2007&hl=en",54,"2023-04-24 12:17:05","","10.1021/acsomega.1c03504","","",,,,,6,3.00,2,4,2,"… Acid mine drainage is an extraordinarily acidic and highly heavy metal ions contaminated leachate which posed some challenges for the environment. … , properties, water treatment …","https://pubs.acs.org/doi/full/10.1021/acsomega.1c03504","https://scholar.google.com/scholar?q=related:rlle6aniCMUJ:scholar.google.com/&scioq=effect+of+acid+mine+drainage+on+the+environment+and+society&hl=en&as_sdt=2007&as_ylo=2020&as_yhi=2023"
6,"M Zarroca, C Roqué, R Linares, JG Salminci…","Natural acid rock drainage in alpine catchments: A side effect of climate warming",2021,"… of the total environment","Elsevier","https://www.sciencedirect.com/science/article/pii/S0048969721011372","https://scholar.google.com/scholar?cites=7908650260623667912&as_sdt=2005&sciodt=2007&hl=en",44,"2023-04-24 12:17:05","HTML","","","",,,,,6,3.00,1,5,2,"… (B) Distribution of areas with evidence of natural acid rock drainage (ARD) in the Pyrenean axial zone, occurring in high-mountain catchments mainly underlain by sulphide-bearing …","https://www.sciencedirect.com/science/article/pii/S0048969721011372","https://scholar.google.com/scholar?q=related:yDJGnYIrwW0J:scholar.google.com/&scioq=effect+of+acid+mine+drainage+on+the+environment+and+society&hl=en&as_sdt=2007&as_ylo=2020&as_yhi=2023"
3,"MA El Kilani, M Jouini, TV Rakotonimaro…","In-situ pilot-scale passive biochemical reactors for Ni removal from saline mine drainage under subarctic climate conditions",2021,"Journal of Water …","Elsevier","https://www.sciencedirect.com/science/article/pii/S2214714421001495","https://scholar.google.com/scholar?cites=5641265912433554101&as_sdt=2005&sciodt=2007&hl=en",135,"2023-04-24 12:17:05","","","","",,,,,3,1.50,1,4,2,"… be collected and treated prior to its discharge into the environment. … , mine drainage can be classified according to its pH as either acid mine drainage (AMD) with pH <6 or neutral mine …","","https://scholar.google.com/scholar?q=related:tTIfanXNSU4J:scholar.google.com/&scioq=effect+of+acid+mine+drainage+on+the+environment+and+society&hl=en&as_sdt=2007&as_ylo=2020&as_yhi=2023"
31,"MA Tony, LS Lin","Iron recovery from acid mine drainage sludge as Fenton source for municipal wastewater treatment",2022,"International Journal of Environmental Analytical …","Taylor &Francis","https://www.tandfonline.com/doi/abs/10.1080/03067319.2020.1734196","https://scholar.google.com/scholar?cites=6937654232672069378&as_sdt=2005&sciodt=2007&hl=en",34,"2023-04-24 12:17:05","","10.1080/03067319.2020.1734196","","",,,,,31,31.00,16,2,1,"… To overcome that deficiency, acid mine drainage outflow that is a promising iron source [4] … Previous work has already shown a co-treatment of the two wastes, acid mine drainage (AMD…","","https://scholar.google.com/scholar?q=related:AmfncMR_R2AJ:scholar.google.com/&scioq=effect+of+acid+mine+drainage+on+the+environment+and+society&hl=en&as_sdt=2007&as_ylo=2020&as_yhi=2023"
27,"MA Tony, LS Lin","Performance of acid mine drainage sludge as an innovative catalytic oxidation source for treating vehicle-washing wastewater",2021,"Journal of Dispersion Science and Technology","Taylor &Francis","https://www.tandfonline.com/doi/abs/10.1080/01932691.2020.1813592","https://scholar.google.com/scholar?cites=3517268643479614741&as_sdt=2005&sciodt=2007&hl=en",138,"2023-04-24 12:17:05","","10.1080/01932691.2020.1813592","","",,,,,27,13.50,14,2,2,"… iron sludge recovered from acid mine drainage (AMD) waste, … environment through an active or an abandoned mines. [ 27 , 28 ] The release of this acidic solution into the environment …","","https://scholar.google.com/scholar?q=related:FfU4KjLZzzAJ:scholar.google.com/&scioq=effect+of+acid+mine+drainage+on+the+environment+and+society&hl=en&as_sdt=2007&as_ylo=2020&as_yhi=2023"
3,"ME Jimenez-Castaneda, C Scarinci, A Burke…","Generation of alkalinity by stimulation of microbial iron reduction in acid rock drainage systems: impact of natural organic matter types",2020,"Water, Air, &Soil …","Springer","https://link.springer.com/article/10.1007/s11270-020-04820-7","https://scholar.google.com/scholar?cites=2611829694821639429&as_sdt=2005&sciodt=2007&hl=en",137,"2023-04-24 12:17:05","HTML","10.1007/s11270-020-04820-7","","",,,,,3,1.00,1,4,3,"… matter in the attenuation of acid rock drainage (ARD), … sources, and a bacterial community comparable with those detected … also been detected in acid drainage environments where, for …","https://link.springer.com/article/10.1007/s11270-020-04820-7","https://scholar.google.com/scholar?q=related:BSWp9UQVPyQJ:scholar.google.com/&scioq=effect+of+acid+mine+drainage+on+the+environment+and+society&hl=en&as_sdt=2007&as_ylo=2020&as_yhi=2023"
7,"MLB de Moraes, ACQ Ladeira","The role of iron in the rare earth elements and uranium scavenging by Fe–Al-precipitates in acid mine drainage",2021,"Chemosphere","Elsevier","https://www.sciencedirect.com/science/article/pii/S0045653521006007","https://scholar.google.com/scholar?cites=5306285052472217697&as_sdt=2005&sciodt=2007&hl=en",102,"2023-04-24 12:17:05","","","","",,,,,7,3.50,4,2,2,"… is a natural process that occurs in acid mine drainage (AMD). This phenomenon is relevant … studies, environmental issues such as AMD and its impacts on the environment and human …","","https://scholar.google.com/scholar?q=related:YVCSLSS2o0kJ:scholar.google.com/&scioq=effect+of+acid+mine+drainage+on+the+environment+and+society&hl=en&as_sdt=2007&as_ylo=2020&as_yhi=2023"
0,"MS Kim, SH Lee, H Park, JG Kim","Evaluation of Two Amendments (Biochar and Acid Mine Drainage Sludge) on Arsenic Contaminated Soil Using Chemical, Biological, and Ecological Assessments",2021,"Materials","mdpi.com","https://www.mdpi.com/1200202","",172,"2023-04-24 12:17:05","","","","",,,,,0,0.00,0,4,2,"… to evaluate the effect of amendment on the environment as a … community had been influenced by several environmental … was easily observed in many soil environments such as forest, …","https://www.mdpi.com/1996-1944/14/15/4111/pdf","https://scholar.google.com/scholar?q=related:choBOw1hLt0J:scholar.google.com/&scioq=effect+of+acid+mine+drainage+on+the+environment+and+society&hl=en&as_sdt=2007&as_ylo=2020&as_yhi=2023"
1,"MV Raletsena, S Mdlalose, OS Bodede, HA Assress…","1H-NMR and LC-MS Based Metabolomics Analysis of Potato (Solanum tuberosum L.) Cultivars Irrigated with Fly Ash Treated Acid Mine Drainage",2022,"Molecules","mdpi.com","https://www.mdpi.com/1491668","https://scholar.google.com/scholar?cites=2000612766837429600&as_sdt=2005&sciodt=2007&hl=en",149,"2023-04-24 12:17:05","","","","",,,,,1,1.00,0,5,1,"… metals from acid mine drainage water have an impact on the … done on the effects of acid mine drainage water treated with fly ash; … issues that may impact the State of the Environment. In …","https://www.mdpi.com/1420-3049/27/4/1187/pdf","https://scholar.google.com/scholar?q=related:YNV0NLaawxsJ:scholar.google.com/&scioq=effect+of+acid+mine+drainage+on+the+environment+and+society&hl=en&as_sdt=2007&as_ylo=2020&as_yhi=2023"
0,"N Beauclair","Passive treatment of acid mine drainage using an integration of neutralisation and a constructed aerobic wetland",2021,"","uir.unisa.ac.za","https://uir.unisa.ac.za/handle/10500/29072","",189,"2023-04-24 12:17:05","","","","",,,,,0,0.00,0,1,2,"… of the requirements for the degree of Doctor of Philosophy in environmental sciences … treatment of acid mine drainage using an integration of neutralisation and constructed wetland″ is …","https://uir.unisa.ac.za/bitstream/handle/10500/29072/thesis_beauclair_n.pdf?sequence=1&isAllowed=y","https://scholar.google.com/scholar?q=related:TOHizjYPu3gJ:scholar.google.com/&scioq=effect+of+acid+mine+drainage+on+the+environment+and+society&hl=en&as_sdt=2007&as_ylo=2020&as_yhi=2023"
0,"N Funke, D Huitema, A Petersen","Impending doom or unnecessary panic? The struggle for discursive hegemony in South Africa's acid mine drainage policy problem",2022,"Critical Policy Studies","Taylor &Francis","https://www.tandfonline.com/doi/abs/10.1080/19460171.2022.2092523","",48,"2023-04-24 12:17:05","","10.1080/19460171.2022.2092523","","",,,,,0,0.00,0,3,1,"… context of the acid mine drainage (AMD) environmental policy problem, located in the gold … , the potential impacts of the AMD problem on society and the environment, different …","https://www.tandfonline.com/doi/pdf/10.1080/19460171.2022.2092523?needAccess=true&role=button","https://scholar.google.com/scholar?q=related:75SoyyB4Um4J:scholar.google.com/&scioq=effect+of+acid+mine+drainage+on+the+environment+and+society&hl=en&as_sdt=2007&as_ylo=2020&as_yhi=2023"
2,"OT Iji, EM Njoya, B Madikizela, JG Myburgh, LJ McGaw","Evaluation of the genotoxic potential of water impacted by acid mine drainage from a coal mine in Mpumalanga, South Africa, using the Ames test and Comet assay",2021,"Water SA","ajol.info","https://www.ajol.info/index.php/wsa/article/view/217294","https://scholar.google.com/scholar?cites=7734926293969557853&as_sdt=2005&sciodt=2007&hl=en",126,"2023-04-24 12:17:05","","","","",,,,,2,1.00,0,5,2,"… influence the quality of discharged effluents. The objective of this study was to evaluate the genotoxic potential of acid mine drainage … new perspective for environmental biomonitoring of …","https://www.ajol.info/index.php/wsa/article/view/217294/204932","https://scholar.google.com/scholar?q=related:XVnio3v6V2sJ:scholar.google.com/&scioq=effect+of+acid+mine+drainage+on+the+environment+and+society&hl=en&as_sdt=2007&as_ylo=2020&as_yhi=2023"
0,"P Adadzi, A Allwright, F Fourie","Multivariate and Geostatistical Analyses of Groundwater Quality for Acid Rock Drainage at Waste Rock and Tailings Storage Site",2022,"Journal of Ecological Engineering","jeeng.net","http://www.jeeng.net/pdf-153091-82830?filename=Multivariate%20and.pdf","",167,"2023-04-24 12:17:05","PDF","","","",,,,,0,0.00,0,3,1,"… is indispensable for adequate acid rock drainage (ARD), mineral leaching impact, and … to protect as well as mitigate the effects of pollution such as ARD in the mining environment. …","http://www.jeeng.net/pdf-153091-82830?filename=Multivariate%20and.pdf","https://scholar.google.com/scholar?q=related:GZC-wvXHAbMJ:scholar.google.com/&scioq=effect+of+acid+mine+drainage+on+the+environment+and+society&hl=en&as_sdt=2007&as_ylo=2020&as_yhi=2023"
13,"P Alvarenga, N Guerreiro, I Simões, MJ Imaginário…","Assessment of the Environmental Impact of Acid Mine Drainage on Surface Water, Stream Sediments, and Macrophytes Using a Battery of Chemical and …",2021,"Water","mdpi.com","https://www.mdpi.com/1117882","https://scholar.google.com/scholar?cites=1621827505714863696&as_sdt=2005&sciodt=2007&hl=en",22,"2023-04-24 12:17:05","","","","",,,,,13,6.50,3,5,2,"… with mines such as Aljustrel is the production of acidic effluents (acid mine drainage, AMD) with high concentrations of metals and metalloids, which originated in the mining process …","https://www.mdpi.com/2073-4441/13/10/1436/pdf","https://scholar.google.com/scholar?q=related:UJ4XDYbjgRYJ:scholar.google.com/&scioq=effect+of+acid+mine+drainage+on+the+environment+and+society&hl=en&as_sdt=2007&as_ylo=2020&as_yhi=2023"
2,"P Bhandari, S Choudhary","Insights on the Role of Sulfur Oxidizing Bacteria in Acid Mine Drainage Biogeochemistry",2022,"Geomicrobiology Journal","Taylor &Francis","https://www.tandfonline.com/doi/abs/10.1080/01490451.2021.1985190","https://scholar.google.com/scholar?cites=8383238112290160893&as_sdt=2005&sciodt=2007&hl=en",45,"2023-04-24 12:17:05","","10.1080/01490451.2021.1985190","","",,,,,2,2.00,1,2,1,"… the mining associated sites poses a serious environmental hazard. … the existing state of acid mine drainage and the potential of … understanding of microbial community structure, function, …","","https://scholar.google.com/scholar?q=related:_UCSlqU-V3QJ:scholar.google.com/&scioq=effect+of+acid+mine+drainage+on+the+environment+and+society&hl=en&as_sdt=2007&as_ylo=2020&as_yhi=2023"
14,"P Gomes, T Valente, D Geraldo, C Ribeiro","Photosynthetic pigments in acid mine drainage: Seasonal patterns and associations with stressful abiotic characteristics",2020,"Chemosphere","Elsevier","https://www.sciencedirect.com/science/article/pii/S0045653519320119","https://scholar.google.com/scholar?cites=1883687656045392201&as_sdt=2005&sciodt=2007&hl=en",30,"2023-04-24 12:17:05","","","","",,,,,14,4.67,4,4,3,"… Acid mine drainage represents an extreme type of water pollution. The environments develop … relevance for assessing water quality, including in acid mine drainage-affected systems. …","http://repositorium.uminho.pt/bitstream/1822/73078/1/1-s2.0-S0045653519320119-main.pdf","https://scholar.google.com/scholar?q=related:SbFfZvEzJBoJ:scholar.google.com/&scioq=effect+of+acid+mine+drainage+on+the+environment+and+society&hl=en&as_sdt=2007&as_ylo=2020&as_yhi=2023"
5,"P Gomes, T Valente, T Albuquerque, R Henriques…","Algae in acid mine drainage and relationships with pollutants in a degraded mining ecosystem",2021,"Minerals","mdpi.com","https://www.mdpi.com/971066","https://scholar.google.com/scholar?cites=839696084030005517&as_sdt=2005&sciodt=2007&hl=en",69,"2023-04-24 12:17:05","","","","",,,,,5,2.50,1,5,2,"… Acid mine drainage represents an extreme environment with high concentrations of potentially … So, the objectives of this research study are to investigate and identify the community of …","https://www.mdpi.com/2075-163X/11/2/110/pdf","https://scholar.google.com/scholar?q=related:DSHltyMzpwsJ:scholar.google.com/&scioq=effect+of+acid+mine+drainage+on+the+environment+and+society&hl=en&as_sdt=2007&as_ylo=2020&as_yhi=2023"
1,"PJ Oberholster, Y Schoeman, JC Truter, AM Botha","… periphyton assemblage and water quality variables to assess the ecological recovery of an ecologically engineered wetland affected by acid mine drainage after a dry …",2022,"Processes","mdpi.com","https://www.mdpi.com/1610340","https://scholar.google.com/scholar?cites=11596988891584509362&as_sdt=2005&sciodt=2007&hl=en",72,"2023-04-24 12:17:05","","","","",,,,,1,1.00,0,4,1,"… eg, water quality and quantity) complicates wetland restoration because of the potential effect … decade, existing knowledge on the impact of climate change and biological indicators post-…","https://www.mdpi.com/2227-9717/10/5/877/pdf","https://scholar.google.com/scholar?q=related:srULE_TH8KAJ:scholar.google.com/&scioq=effect+of+acid+mine+drainage+on+the+environment+and+society&hl=en&as_sdt=2007&as_ylo=2020&as_yhi=2023"
0,"PM Bacirhonde, NY Dzade, HI Eya…","A Potential Peanut Shell Feedstock Pyrolyzed Biochar and Iron-Modified Peanut Shell Biochars for Heavy Metal Fixation in Acid Mine Drainage",2022,"ACS Earth and Space …","ACS Publications","https://pubs.acs.org/doi/abs/10.1021/acsearthspacechem.2c00185","",65,"2023-04-24 12:17:05","","10.1021/acsearthspacechem.2c00185","","",,,,,0,0.00,0,4,1,"… heavy metals from acid mine drainage in the beginning. … The iron present in the acid mine drainage was recovered by … supports their potential for more acid mine drainage cleanup. …","","https://scholar.google.com/scholar?q=related:kk24lmB386gJ:scholar.google.com/&scioq=effect+of+acid+mine+drainage+on+the+environment+and+society&hl=en&as_sdt=2007&as_ylo=2020&as_yhi=2023"
0,"Q Mao, Z Luo, B Yan, Y Zhou, S Luo, Y Yang…","Manganese Removal from Acid Mine Drainage by a Consortium of Mn-Oxidizing Bacteria in Continuous Stirred Tank Bioreactor: Long-Term Treatment and Reactive …",2022,"… ES&T Water","ACS Publications","https://pubs.acs.org/doi/abs/10.1021/acsestwater.2c00412","",79,"2023-04-24 12:17:05","","10.1021/acsestwater.2c00412","","",,,,,0,0.00,0,7,1,"… Environmental pollution caused by acid mine drainage (AMD… from the mining industry and a low pH, negatively affects living … The relative abundance of the bacterial community was …","","https://scholar.google.com/scholar?q=related:3IrKI4KLCrUJ:scholar.google.com/&scioq=effect+of+acid+mine+drainage+on+the+environment+and+society&hl=en&as_sdt=2007&as_ylo=2020&as_yhi=2023"
2,"R Carrillo-González, MCA González-Chávez…","Trace element adsorption from acid mine drainage and mine residues on nanometric hydroxyapatite",2022,"Environmental …","Springer","https://link.springer.com/article/10.1007/s10661-022-09887-9","https://scholar.google.com/scholar?cites=3400750438877791500&as_sdt=2005&sciodt=2007&hl=en",107,"2023-04-24 12:17:05","","10.1007/s10661-022-09887-9","","",,,,,2,2.00,1,3,1,"… The dose of 3.8% of hydroxyapatite to acid mine drainage removed efficiently >80% of the soluble Fe, Cu, Mn, Zn, Cd, Ni, and Pb: 4020.0, 37.3, 34.8, 432.0, 4.4, 0.7, and 0.11 mg L −1 …","https://www.researchgate.net/profile/Jaime-Lopez-Luna/publication/359269228_Trace_element_adsorption_from_acid_mine_drainage_and_mine_residues_on_nanometric_hydroxyapatite/links/62324049d37dab4f96e937e0/Trace-element-adsorption-from-acid-mine-drainage-and-mine-residues-on-nanometric-hydroxyapatite.pdf","https://scholar.google.com/scholar?q=related:DIUQl4HkMS8J:scholar.google.com/&scioq=effect+of+acid+mine+drainage+on+the+environment+and+society&hl=en&as_sdt=2007&as_ylo=2020&as_yhi=2023"
18,"R Markovic, M Bessho, N Masuda, Z Stevanovic…","New approach of metals removal from acid mine drainage",2020,"Applied Sciences","mdpi.com","https://www.mdpi.com/809236","https://scholar.google.com/scholar?cites=12623009055567253722&as_sdt=2005&sciodt=2007&hl=en",113,"2023-04-24 12:17:05","","","","",,,,,18,6.00,4,5,3,"… Generation and release of acid mine drainage (AMD) containing elevated concentrations of metals from the mine waste induces an environmental problem on a global scale, and some …","https://www.mdpi.com/2076-3417/10/17/5925/pdf","https://scholar.google.com/scholar?q=related:2hCgQdvvLa8J:scholar.google.com/&scioq=effect+of+acid+mine+drainage+on+the+environment+and+society&hl=en&as_sdt=2007&as_ylo=2020&as_yhi=2023"
13,"R Moreno-González, F Macías, M Olías…","Temporal evolution of acid mine drainage (AMD) leachates from the abandoned tharsis mine (Iberian Pyrite Belt, Spain)",2022,"Environmental …","Elsevier","https://www.sciencedirect.com/science/article/pii/S026974912102279X","https://scholar.google.com/scholar?cites=7571187834489127361&as_sdt=2005&sciodt=2007&hl=en",68,"2023-04-24 12:17:05","HTML","","","",,,,,13,13.00,3,4,1,"… Acid mine drainage (AMD) due to the mining of sulfide deposits is one of the most important causes of water … Remediation measures, especially in historical abandoned mines, require a …","https://www.sciencedirect.com/science/article/pii/S026974912102279X","https://scholar.google.com/scholar?q=related:wcF7ujhDEmkJ:scholar.google.com/&scioq=effect+of+acid+mine+drainage+on+the+environment+and+society&hl=en&as_sdt=2007&as_ylo=2020&as_yhi=2023"
0,"R Munyai","Effects of quicklime treated acid mine drainage (AMD) irrigation on the soil microbial activity, physiological parameters and biochemical performance of potato …",2022,"","uir.unisa.ac.za","https://uir.unisa.ac.za/handle/10500/29074","",180,"2023-04-24 12:17:05","","","","",,,,,0,0.00,0,1,1,"… the effects of acid mine treated water mixed with quicklime on microbial community of … as an alternative resource, environmental impacts of AMD, techniques used in remediating AMD, …","https://uir.unisa.ac.za/bitstream/handle/10500/29074/thesis_munyai_r.pdf?sequence=1","https://scholar.google.com/scholar?q=related:Scm7t3HetKQJ:scholar.google.com/&scioq=effect+of+acid+mine+drainage+on+the+environment+and+society&hl=en&as_sdt=2007&as_ylo=2020&as_yhi=2023"
19,"R Sun, L Zhang, X Wang, C Ou, N Lin, S Xu, YY Qiu…","Elemental sulfur-driven sulfidogenic process under highly acidic conditions for sulfate-rich acid mine drainage treatment: performance and microbial community …",2020,"Water Research","Elsevier","https://www.sciencedirect.com/science/article/pii/S0043135420307673","https://scholar.google.com/scholar?cites=623338020117915146&as_sdt=2005&sciodt=2007&hl=en",11,"2023-04-24 12:17:05","","","","",,,,,19,6.33,2,8,3,"… -rate sulfur reduction process for acid mine drainage (AMD) treatment without pH amelioration is still a great challenge because polysulfide cannot exist under acidic conditions. In this …","","https://scholar.google.com/scholar?q=related:CqYfcKCKpggJ:scholar.google.com/&scioq=effect+of+acid+mine+drainage+on+the+environment+and+society&hl=en&as_sdt=2007&as_ylo=2020&as_yhi=2023"
2,"R Weinberg, R Coyte, Z Wang, D Das, A Vengosh","Water quality implications of the neutralization of acid mine drainage with coal fly ash from India and the United States",2022,"Fuel","Elsevier","https://www.sciencedirect.com/science/article/pii/S0016236122025042","https://scholar.google.com/scholar?cites=16242623567692255465&as_sdt=2005&sciodt=2007&hl=en",112,"2023-04-24 12:17:05","","","","",,,,,2,2.00,0,5,1,"… CCR production have caused major environmental and human health impacts. Given the … Sb) from the FA, increasing the potential environmental risks from the treated leachates. The …","https://dukespace.lib.duke.edu/dspace/bitstream/handle/10161/26629/AMD-fly%20neutralization%20and%20impact.pdf?sequence=2","https://scholar.google.com/scholar?q=related:6VCv5BNkaeEJ:scholar.google.com/&scioq=effect+of+acid+mine+drainage+on+the+environment+and+society&hl=en&as_sdt=2007&as_ylo=2020&as_yhi=2023"
66,"R Xu, B Li, E Xiao, LY Young, X Sun, T Kong…","Uncovering microbial responses to sharp geochemical gradients in a terrace contaminated by acid mine drainage",2020,"Environmental …","Elsevier","https://www.sciencedirect.com/science/article/pii/S0269749119368253","https://scholar.google.com/scholar?cites=11144508394303483728&as_sdt=2005&sciodt=2007&hl=en",3,"2023-04-24 12:17:05","","","","",,,,,66,22.00,9,7,3,"… community was affected by extreme environmental perturbation (ie, AMD contamination). We hypothesized that the microbial communities are niche-driven and strongly correlate with …","","https://scholar.google.com/scholar?q=related:UG_RplY_qZoJ:scholar.google.com/&scioq=effect+of+acid+mine+drainage+on+the+environment+and+society&hl=en&as_sdt=2007&as_ylo=2020&as_yhi=2023"
15,"RA Ferreira, MF Pereira, JP Magalhães…","Assessing local acid mine drainage impacts on natural regeneration-revegetation of São Domingos mine (Portugal) using a mineralogical, biochemical and …",2021,"… of the Total Environment","Elsevier","https://www.sciencedirect.com/science/article/pii/S0048969720363543","https://scholar.google.com/scholar?cites=10770369089970803817&as_sdt=2005&sciodt=2007&hl=en",50,"2023-04-24 12:17:05","HTML","","","",,,,,15,7.50,4,4,2,"… mine was shut down more than 50 years ago leaving behind eroded and depositional surfaces due to acid mine drainage (… as an efficient positive environmental contribution to metals …","https://www.sciencedirect.com/science/article/pii/S0048969720363543","https://scholar.google.com/scholar?q=related:aZSOm58JeJUJ:scholar.google.com/&scioq=effect+of+acid+mine+drainage+on+the+environment+and+society&hl=en&as_sdt=2007&as_ylo=2020&as_yhi=2023"
3,"RN Hansen","Process network modelling of the geochemical reactions responsible for acid mine drainage emanating from the Witwatersrand tailings facilities",2020,"South African Journal of Geology 2020","journals.co.za","https://journals.co.za/doi/abs/10.25131/sajg.123.0024","https://scholar.google.com/scholar?cites=1638850789100218905&as_sdt=2005&sciodt=2007&hl=en",144,"2023-04-24 12:17:05","","10.25131/sajg.123.0024","","",,,,,3,1.00,3,1,3,"Acid mine drainage (AMD) and associated metal(loid) and SO 4 2- pollution of soil, surface water and groundwater is ubiquitously associated with tailings material generated by Au …","","https://scholar.google.com/scholar?q=related:GeovFBxevhYJ:scholar.google.com/&scioq=effect+of+acid+mine+drainage+on+the+environment+and+society&hl=en&as_sdt=2007&as_ylo=2020&as_yhi=2023"
1,"ROFC REED","Influence of acid mine water on the diversity and metabolite shift of microbial populations of the rhizosphere of common reed (Phragmites australis)",2021,"APPLIED ECOLOGY AND ENVIRONMENTAL …","aloki.hu","https://aloki.hu/pdf/1901_395411.pdf","https://scholar.google.com/scholar?cites=15521383508444969435&as_sdt=2005&sciodt=2007&hl=en",90,"2023-04-24 12:17:05","PDF","","","",,,,,1,0.50,1,1,2,"… environment results in a corresponding decrease in the microbial structure and possibly the diversity. The extreme environmental condition of the acid mine drainage … community in this …","https://aloki.hu/pdf/1901_395411.pdf","https://scholar.google.com/scholar?q=related:2_l3qxAIZ9cJ:scholar.google.com/&scioq=effect+of+acid+mine+drainage+on+the+environment+and+society&hl=en&as_sdt=2007&as_ylo=2020&as_yhi=2023"
